Date,adjclose,adjclose_1d,adjclose_2d,adjclose_3d,adjclose_7d,adjclose_14d,target
2013-04-29,13.328164100646973,12.92780876159668,12.654504776000977,12.564022064208984,12.148482322692871,13.230864524841309,13.720458984375
2013-04-30,13.720458984375,13.328164100646973,12.92780876159668,12.654504776000977,12.101384162902832,13.500762939453125,13.612314224243164
2013-05-01,13.612314224243164,13.720458984375,13.328164100646973,12.92780876159668,12.353617668151855,13.4586181640625,13.805364608764648
2013-05-02,13.805364608764648,13.612314224243164,13.720458984375,13.328164100646973,12.584785461425781,13.318246841430664,13.94356632232666
2013-05-03,13.94356632232666,13.805364608764648,13.612314224243164,13.720458984375,12.564022064208984,13.009926795959473,14.2760591506958
2013-05-06,14.2760591506958,13.94356632232666,13.805364608764648,13.612314224243164,12.654504776000977,13.20793342590332,14.21253776550293
2013-05-07,14.21253776550293,14.2760591506958,13.94356632232666,13.805364608764648,12.92780876159668,12.481596946716309,14.373048782348633
2013-05-08,14.373048782348633,14.21253776550293,14.2760591506958,13.94356632232666,13.328164100646973,12.148482322692871,14.247652053833008
2013-05-09,14.247652053833008,14.373048782348633,14.21253776550293,14.2760591506958,13.720458984375,12.101384162902832,14.129124641418457
2013-05-10,14.129124641418457,14.247652053833008,14.373048782348633,14.21253776550293,13.612314224243164,12.353617668151855,14.184335708618164
2013-05-13,14.184335708618164,14.129124641418457,14.247652053833008,14.373048782348633,13.805364608764648,12.584785461425781,13.844965934753418
2013-05-14,13.844965934753418,14.184335708618164,14.129124641418457,14.247652053833008,13.94356632232666,12.564022064208984,13.376770973205566
2013-05-15,13.376770973205566,13.844965934753418,14.184335708618164,14.129124641418457,14.2760591506958,12.654504776000977,13.555502891540527
2013-05-16,13.555502891540527,13.376770973205566,13.844965934753418,14.184335708618164,14.21253776550293,12.92780876159668,13.514326095581055
2013-05-17,13.514326095581055,13.555502891540527,13.376770973205566,13.844965934753418,14.373048782348633,13.328164100646973,13.815956115722656
2013-05-20,13.815956115722656,13.514326095581055,13.555502891540527,13.376770973205566,14.247652053833008,13.720458984375,13.713958740234375
2013-05-21,13.713958740234375,13.815956115722656,13.514326095581055,13.555502891540527,14.129124641418457,13.612314224243164,13.766672134399414
2013-05-22,13.766672134399414,13.713958740234375,13.815956115722656,13.514326095581055,14.184335708618164,13.805364608764648,13.79131031036377
2013-05-23,13.79131031036377,13.766672134399414,13.713958740234375,13.815956115722656,13.844965934753418,13.94356632232666,13.885205268859863
2013-05-24,13.885205268859863,13.79131031036377,13.766672134399414,13.713958740234375,13.376770973205566,14.2760591506958,13.76948070526123
2013-05-28,13.76948070526123,13.885205268859863,13.79131031036377,13.766672134399414,13.555502891540527,14.21253776550293,13.878961563110352
2013-05-29,13.878961563110352,13.76948070526123,13.885205268859863,13.79131031036377,13.514326095581055,14.373048782348633,14.08576774597168
2013-05-30,14.08576774597168,13.878961563110352,13.76948070526123,13.885205268859863,13.815956115722656,14.247652053833008,14.028061866760254
2013-05-31,14.028061866760254,14.08576774597168,13.878961563110352,13.76948070526123,13.713958740234375,14.129124641418457,14.058941841125488
2013-06-03,14.058941841125488,14.028061866760254,14.08576774597168,13.878961563110352,13.766672134399414,14.184335708618164,14.014961242675781
2013-06-04,14.014961242675781,14.058941841125488,14.028061866760254,14.08576774597168,13.79131031036377,13.844965934753418,13.883952140808105
2013-06-05,13.883952140808105,14.014961242675781,14.058941841125488,14.028061866760254,13.885205268859863,13.376770973205566,13.676527976989746
2013-06-06,13.676527976989746,13.883952140808105,14.014961242675781,14.058941841125488,13.76948070526123,13.555502891540527,13.781020164489746
2013-06-07,13.781020164489746,13.676527976989746,13.883952140808105,14.014961242675781,13.878961563110352,13.514326095581055,13.689940452575684
2013-06-10,13.689940452575684,13.781020164489746,13.676527976989746,13.883952140808105,14.08576774597168,13.815956115722656,13.649703979492188
2013-06-11,13.649703979492188,13.689940452575684,13.781020164489746,13.676527976989746,14.028061866760254,13.713958740234375,13.480951309204102
2013-06-12,13.480951309204102,13.649703979492188,13.689940452575684,13.781020164489746,14.058941841125488,13.766672134399414,13.598546028137207
2013-06-13,13.598546028137207,13.480951309204102,13.649703979492188,13.689940452575684,14.014961242675781,13.79131031036377,13.414202690124512
2013-06-14,13.414202690124512,13.598546028137207,13.480951309204102,13.649703979492188,13.883952140808105,13.885205268859863,13.475028038024902
2013-06-17,13.475028038024902,13.414202690124512,13.598546028137207,13.480951309204102,13.676527976989746,13.76948070526123,13.467853546142578
2013-06-18,13.467853546142578,13.475028038024902,13.414202690124512,13.598546028137207,13.781020164489746,13.878961563110352,13.194295883178711
2013-06-19,13.194295883178711,13.467853546142578,13.475028038024902,13.414202690124512,13.689940452575684,14.08576774597168,13.002150535583496
2013-06-20,13.002150535583496,13.194295883178711,13.467853546142578,13.475028038024902,13.649703979492188,14.028061866760254,12.897968292236328
2013-06-21,12.897968292236328,13.002150535583496,13.194295883178711,13.467853546142578,13.480951309204102,14.058941841125488,12.556103706359863
2013-06-24,12.556103706359863,12.897968292236328,13.002150535583496,13.194295883178711,13.598546028137207,14.014961242675781,12.558914184570312
2013-06-25,12.558914184570312,12.556103706359863,12.897968292236328,13.002150535583496,13.414202690124512,13.883952140808105,12.416672706604004
2013-06-26,12.416672706604004,12.558914184570312,12.556103706359863,12.897968292236328,13.475028038024902,13.676527976989746,12.28286075592041
2013-06-27,12.28286075592041,12.416672706604004,12.558914184570312,12.556103706359863,13.467853546142578,13.781020164489746,12.368638038635254
2013-06-28,12.368638038635254,12.28286075592041,12.416672706604004,12.558914184570312,13.194295883178711,13.689940452575684,12.764466285705566
2013-07-01,12.764466285705566,12.368638038635254,12.28286075592041,12.416672706604004,13.002150535583496,13.649703979492188,13.053617477416992
2013-07-02,13.053617477416992,12.764466285705566,12.368638038635254,12.28286075592041,12.897968292236328,13.480951309204102,13.125672340393066
2013-07-03,13.125672340393066,13.053617477416992,12.764466285705566,12.368638038635254,12.556103706359863,13.598546028137207,13.020245552062988
2013-07-05,13.020245552062988,13.125672340393066,13.053617477416992,12.764466285705566,12.558914184570312,13.414202690124512,12.946317672729492
2013-07-08,12.946317672729492,13.020245552062988,13.125672340393066,13.053617477416992,12.416672706604004,13.475028038024902,13.174019813537598
2013-07-09,13.174019813537598,12.946317672729492,13.020245552062988,13.125672340393066,12.28286075592041,13.467853546142578,13.123489379882812
2013-07-10,13.123489379882812,13.174019813537598,12.946317672729492,13.020245552062988,12.368638038635254,13.194295883178711,13.328108787536621
2013-07-11,13.328108787536621,13.123489379882812,13.174019813537598,12.946317672729492,12.764466285705566,13.002150535583496,13.303779602050781
2013-07-12,13.303779602050781,13.328108787536621,13.123489379882812,13.174019813537598,13.053617477416992,12.897968292236328,13.33278751373291
2013-07-15,13.33278751373291,13.303779602050781,13.328108787536621,13.123489379882812,13.125672340393066,12.556103706359863,13.418880462646484
2013-07-16,13.418880462646484,13.33278751373291,13.303779602050781,13.328108787536621,13.020245552062988,12.558914184570312,13.422307968139648
